	word	quideword	cerf	pos
11115	on	USING	B1	preposition
11116	onto	MOVEMENT	B1	preposition
11117	out of	MADE FROM	B1	preposition
11118	over	ACROSS	B1	preposition
11119	over	DURING	B1	preposition
11120	like	TYPICAL OF	B2	preposition
11121	near	TIME	B2	preposition
11122	of	JUDGMENT	B2	preposition
11123	off	NEAR	B2	preposition
11124	on	TOUCH/HIT	B2	preposition
11125	on	FOOD/FUEL	B2	preposition
11126	onto	CHANGING SUBJECT	B2	preposition
11127	out of	NO LONGER IN CONDITION	B2	preposition
11128	over	USING	B2	preposition
11129	owing to		B2	preposition
11130	of	RELATING TO	C1	preposition
11131	near	CONDITION	C2	preposition
11132	over	CONTROL	C2	preposition
11133	over	ABOUT	C2	preposition
11134	me		A1	pronoun
11135	itself	REFLEXIVE	A2	pronoun
11136	mine		A2	pronoun
11137	myself	REFLEXIVE	A2	pronoun
11138	nobody		A2	pronoun
11139	no one		A2	pronoun
11140	one	PARTICULAR PERSON/THING	A2	pronoun
11141	ours		A2	pronoun
11142	ourselves	REFLEXIVE	A2	pronoun
11143	nothing	NOT IMPORTANT	B1	pronoun
11144	least	LESS	B2	pronoun
11145	most	MORE	B2	pronoun
11146	myself	EMPHASIS	B2	pronoun
11147	neither		B2	pronoun
11148	next	THING FOLLOWING	B2	pronoun
11149	regarding		B1	preposition
11150	right		A2	exclamation
11151	please	POLITE REQUEST	A1	exclamation
11152	pardon		A2	exclamation
11153	past	POSITION	A2	preposition
11154	round	IN A CIRCLE/CIRCULAR MOVEMENT	A2	preposition
11155	plenty		B1	pronoun
11156	past	TIME	A1	preposition
11157	per		A2	preposition
11158	plus		A2	preposition
11159	round	 TO OR IN A PLACE	B1	preposition
11160	past	AFTER LIMIT	B2	preposition
11161	thanks	THANK YOU	A1	exclamation
11162	thank you	GRATEFUL	A1	exclamation
11163	thank you	ACCEPT/REFUSE	A2	exclamation
11164	shall	QUESTION	A2	modal verb
11165	to	RECEIVING	A2	preposition
11166	towards	IN RELATION TO	B2	preposition
11167	some	UNKNOWN AMOUNT	A1	determiner
11168	several		A2	determiner
11169	some	LARGE AMOUNT	B2	determiner
11170	to	PLACE	A1	preposition
11171	through	ONE SIDE TO ANOTHER	A2	preposition
11172	to	POSITION	B1	preposition
11173	throughout	EVERYWHERE	C1	preposition
11174	some	UNKNOWN AMOUNT	A1	pronoun
11175	some	NOT ALL	A1	pronoun
11176	something	THING	A1	pronoun
11177	to	RELATIONSHIP	B1	preposition
11178	that	CAN BE SEEN	A1	determiner
11179	that	ALREADY MENTIONED	A1	determiner
11180	the	PARTICULAR	A1	determiner
11181	the	ONLY ONE	A1	determiner
11182	the	PLACE	A1	determiner
11183	their	BELONGING TO GROUP	A1	determiner
11184	these		A1	determiner
11185	this	ALREADY MENTIONED	A1	determiner
11186	this	CAN BE SEEN	A1	determiner
11187	this	TIME	A1	determiner
11188	those		A1	determiner
11189	the	BEFORE SUPERLATIVES, ETC.	A2	determiner
11190	the	YOUR	B1	determiner
11191	their	TO AVOID HIS/HERS	B1	determiner
11192	such	REFER TO PERSON/THING	B2	determiner
11193	the	TIME	B2	determiner
11194	the	COMPARE	B2	determiner
11195	some	NOT USING NAME	C1	determiner
11196	should	ADVICE	A2	modal verb
11197	should	BEST	B1	modal verb
11198	should	PROBABLE	B1	modal verb
11199	than	COMPARING	A1	preposition
11200	to	TELLING THE TIME	A1	preposition
11201	since		A2	preposition
11202	than	WITH MORE/LESS	A2	preposition
11203	till		A2	preposition
11204	through	START TO END	B1	preposition
11205	through	BECAUSE OF	B1	preposition
11206	to	AFFECTED	B1	preposition
11207	to	COMPARE	B1	preposition
11208	to	UNTIL	B1	preposition
11209	to	CONNECTED	B1	preposition
11210	towards	DIRECTION	B1	preposition
11211	throughout	WHOLE TIME	B2	preposition
11212	times		B2	preposition
11213	to	RANGE	B2	preposition
11214	towards	POSITION	C1	preposition
11215	towards	PURPOSE	C1	preposition
11216	she		A1	pronoun
11217	that	CAN BE SEEN	A1	pronoun
11218	that	ALREADY MENTIONED	A1	pronoun
11219	them	GROUP	A1	pronoun
11220	they	GROUP	A1	pronoun
11221	somebody		A2	pronoun
11222	someone		A2	pronoun
11223	that	REFERRING BACK	A2	pronoun
11224	theirs		A2	pronoun
11225	themselves	REFLEXIVE	A2	pronoun
11226	this	ALREADY MENTIONED	A2	pronoun
11227	this	CAN BE SEEN	A2	pronoun
11228	this	THING HAPPENING	A2	pronoun
11229	that	RELATIVE CLAUSE	B1	pronoun
11230	them	TO AVOID HIM/HER	B1	pronoun
11231	they	PERSON	B1	pronoun
11232	that	REACTION	B2	pronoun
11233	that	PAST	B2	pronoun
11234	themselves	EMPHASIS	B2	pronoun
11235	they	PEOPLE	B2	pronoun
11236	such		C2	pronoun
11237	wow		A2	exclamation
11238	yeah		A2	exclamation
11239	upon	ON	B2	preposition
11240	whom		B2	pronoun
11241	well	EXPRESSING DOUBT	A1	exclamation
11242	welcome		A2	exclamation
11243	will	ASK	A2	modal verb
11244	via	USING	B1	preposition
11245	which	ADDING INFORMATION	B1	pronoun
11246	whatever	NO DIFFERENCE	B2	pronoun
11247	under	LOWER POSITION	A1	preposition
11248	with	HAVING	A1	preposition
11249	under	LESS THAN	A2	preposition
11250	without	NOT HAVING	A2	preposition
11251	underneath		B1	preposition
11252	with	WHAT	B1	preposition
11253	within	DISTANCE	B1	preposition
11254	within	LIMIT	B2	preposition
11255	versus	AGAINST	C1	preposition
11256	via	JOURNEY	B1	preposition
11257	unlike	DIFFERENT	B2	preposition
11258	unlike	NOT TYPICAL	C2	preposition
11259	what	QUESTION	A1	determiner
11260	which		A1	determiner
11261	your	PERSON/PEOPLE ADDRESSED	A1	determiner
11262	what	STRONG OPINION	B1	determiner
11263	whose	ASKING WHO	B1	determiner
11264	whose	MORE INFORMATION	B1	determiner
11265	your	PEOPLE GENERALLY	B1	determiner
11266	whatever	NO DIFFERENCE	B2	determiner
11267	whichever	ANY	B2	determiner
11268	whichever	NOT IMPORTANT	B2	determiner
11269	will	ABLE/WILLING	A1	modal verb
11270	will	FUTURE	A2	modal verb
11271	will	IF	A2	modal verb
11272	would	IF	B1	modal verb
11273	would	SAID/THOUGHT	B1	modal verb
11274	would	WILLING/ABLE	B1	modal verb
11275	would	IMAGINE	B1	modal verb
11276	would	OFTEN	B2	modal verb
11277	until	TIME	A1	preposition
11278	with	TOGETHER	A1	preposition
11279	until	DIRECTIONS	A2	preposition
11280	up	HIGHER POSITION	A2	preposition
11281	with	USING	A2	preposition
11282	with	HOW	B1	preposition
11283	within	TIME	B1	preposition
11284	under	IN A PARTICULAR STATE	B2	preposition
11285	with	CAUSE	B2	preposition
11286	with	RELATING TO	B2	preposition
11287	versus	COMPARED WITH	C1	preposition
11288	within	INSIDE	C1	preposition
11289	us		A1	pronoun
11290	we	GROUP	A1	pronoun
11291	what	QUESTION	A1	pronoun
11292	who	NAME	A1	pronoun
11293	you	PERSON/PEOPLE ADDRESSED	A1	pronoun
11294	which	CHOICE	A2	pronoun
11295	which	REFERRING TO SOMETHING	A2	pronoun
11296	who	REFERRING TO SOMEONE	A2	pronoun
11297	you	PEOPLE GENERALLY	A2	pronoun
11298	yours	PERSON/PEOPLE ADDRESSED	A2	pronoun
11299	yourself	PERSON/PEOPLE ADDRESSED	A2	pronoun
11300	we	ALL PEOPLE	B1	pronoun
11301	what	THE THING	B1	pronoun
11302	whatever	ANYTHING	B1	pronoun
11303	who	ADDING INFORMATION	B1	pronoun
11304	whose		B1	pronoun
11305	which	AFTER PREPOSITION	B2	pronoun
11306	which	GIVING OPINION	B2	pronoun
11307	whichever		B2	pronoun
11308	whoever	PERSON	B2	pronoun
11309	whoever	NOT IMPORTANT	B2	pronoun
11310	yourself	EMPHASIS	B2	pronoun
11311	yourself	PEOPLE GENERALLY	B2	pronoun
11312	get sth off your chest	IDIOM	C2	phrase
11313	how come		C1	phrase
11314	I bet (you)		B1	phrase
11315	a bit		A2	phrase
11316	quite a bit		B1	phrase
11317	be on the ball	IDIOM	C1	phrase
11318	in attendance		C2	phrase
11319	sb's call		B1	phrase
11320	a bit		B2	phrase
11321	not have a clue		B2	phrase
11322	drive/send sb round the bend	IDIOM	C2	phrase
11323	be in sb's good/bad books	IDIOM	C2	phrase
11324	have a chip on your shoulder	IDIOM	C2	phrase
11325	be a piece of cake	IDIOM	B2	phrase
11326	appear in/at/on, etc.		B1	phrase
11327	capture sb/sth on camera/film, etc.		B2	phrase
11328	be out of breath		B2	phrase
11329	hold your breath		B2	phrase
11330	catch your breath; get your breath back		C1	phrase
11331	a call for sth		C1	phrase
11332	round of applause		C2	phrase
11333	under your breath		C2	phrase
11334	the basics		B2	phrase
11335	come to think of it		C2	phrase
11336	believe it or not		B1	phrase
11337	would appreciate		B2	phrase
11338	I/We appreciate...		B2	phrase
11339	I don't blame him/them/you, etc.		C2	phrase
11340	the back		A2	phrase
11341	back to front		C2	phrase
11342	a breath of fresh air	IDIOM	C2	phrase
11343	a bite (to eat)		C2	phrase
11344	hot chocolate		A2	phrase
11345	tighten your belt	IDIOM	C2	phrase
11346	avoid doing sth		B2	phrase
11347	take your breath away	IDIOM	B2	phrase
11348	in cold blood	IDIOM	C2	phrase
11349	bubble (over) with confidence/enthusiasm, etc.		C1	phrase
11350	be bursting with confidence/joy, etc.		C2	phrase
11351	come after/first/last, etc.		B1	phrase
11352	make allowances for sb/sth		C2	phrase
11353	a sales/shop assistant		A2	phrase
11354	the cleaner's		C1	phrase
11355	pay attention (to sth)		B1	phrase
11356	attract/get (sb's) attention		B2	phrase
11357	draw (sb's) attention to sth/sb		B2	phrase
11358	in anticipation (of)		C2	phrase
11359	be the centre of attention		C2	phrase
11360	be authorized to do sth		C1	phrase
11361	by accident		B1	phrase
11362	behind bars		B2	phrase
11363	on a daily/monthly/regular, etc. basis		B2	phrase
11364	at an angle		C1	phrase
11365	on the basis of sth		C1	phrase
11366	a bit of a change/fool/problem, etc.		C1	phrase
11367	bit by bit		C1	phrase
11368	arm in arm		C2	phrase
11369	behind sb's back		C2	phrase
11370	turn your back on sb/sth		C2	phrase
11371	into the bargain		C2	phrase
11372	keep/hold sth at bay		C2	phrase
11373	your best bet		C2	phrase
11374	a safe bet		C2	phrase
11375	bits and pieces		C2	phrase
11376	body and soul		C2	phrase
11377	a book of stamps/tickets, etc.		C2	phrase
11378	the bush		C2	phrase
11379	the turn of the century		C2	phrase
11380	beat about/around the bush	IDIOM	C1	phrase
11381	around/round the clock	IDIOM	C1	phrase
11382	(keep sb) at arm's length	IDIOM	C2	phrase
11383	be (like) water off a duck's back	IDIOM	C2	phrase
11384	set/start the ball rolling	IDIOM	C2	phrase
11385	recharge your batteries	IDIOM	C2	phrase
11386	ring a bell	IDIOM	C2	phrase
11387	rock the boat	IDIOM	C2	phrase
11388	be in the same boat	IDIOM	C2	phrase
11389	miss the boat	IDIOM	C2	phrase
11390	keep body and soul together	IDIOM	C2	phrase
11391	do sth by the book	IDIOM	C2	phrase
11392	be on the cards	IDIOM	C2	phrase
11393	take a deep breath		B2	phrase
11394	be in awe of sb		C2	phrase
11395	the beauty of sth		C2	phrase
11396	new blood	IDIOM	C1	phrase
11397	make your blood run cold	IDIOM	C2	phrase
11398	make your blood boil	IDIOM	C2	phrase
11399	your own flesh and blood	IDIOM	C2	phrase
11400	with bated breath	IDIOM	C2	phrase
11401	hold your breath	IDIOM	C2	phrase
11402	an appetite for something		C2	phrase
11403	give sb the benefit of the doubt		C2	phrase
11404	for sb's benefit		C2	phrase
11405	out of the blue	IDIOM	C1	phrase
11406	a bone of contention	IDIOM	C2	phrase
11407	sell like hot cakes	IDIOM	C2	phrase
11408	come true		B1	phrase
11409	it appears (that)		B2	phrase
11410	it would appear (that)		C1	phrase
11411	come easily/easy/naturally		C1	phrase
11412	come first		C1	phrase
11413	come to mind		C1	phrase
11414	when it comes to sth/doing sth		C1	phrase
11415	arrive at an answer/conclusion/decision, etc.		C2	phrase
11416	come to do sth		C2	phrase
11417	come apart/off, etc.		C2	phrase
11418	come into being		C2	phrase
11419	come to light		C2	phrase
11420	come to the/sb's rescue		C2	phrase
11421	take sth as it comes		C2	phrase
11422	come to terms with sth		C2	phrase
11423	come under fire	IDIOM	C2	phrase
11424	not believe your eyes/ears		B1	phrase
11425	bring (sb) happiness/luck/peace, etc.		B1	phrase
11426	be absorbed in sth		B2	phrase
11427	be to blame		C1	phrase
11428	bring sth to an end		C1	phrase
11429	to cap it all		C1	phrase
11430	capture sb's attention/ imagination/ interest		C1	phrase
11431	assume control/power/responsibility, etc.		C2	phrase
11432	attach importance/value, etc. to sb/sth		C2	phrase
11433	bring out the best in sb		C2	phrase
11434	bring sth to light		C2	phrase
11435	bury yourself in sth		C2	phrase
11436	bury your face/head in sth		C2	phrase
11437	be calculated to do sth		C2	phrase
11438	bring a lump to your throat	IDIOM	C2	phrase
11439	carry weight	IDIOM	C2	phrase
11440	choose to do sth		B1	phrase
11441	burst into flames		C2	phrase
11442	the army		B1	phrase
11443	back up sth or back sth up		C2	phrasal verb
11444	catch up with sb 	MEET	B1	phrasal verb
11445	Take care!		A2	phrase
11446	Don't ask!		B2	phrase
11447	Don't ask me		B2	phrase
11448	Who cares?		B2	phrase
11449	I/he, etc. couldn't care less		C1	phrase
11450	adverse conditions/effect(s)/impact		C2	phrase
11451	an awful lot (of sth)		B2	phrase
11452	chip in (sth)		C2	phrasal verb
11453	a bundle of energy/nerves		C2	phrase
11454	your big brother/sister		A2	phrase
11455	in accordance with sth		C1	phrase
11456	as yet		C1	phrase
11457	be at liberty to do sth		C2	phrase
11458	by virtue of sth		C2	phrase
11459	check sth out or check out sth	INFORMATION	C1	phrasal verb
11460	check sth out or check out sth	GO TO SEE	C1	phrasal verb
11461	catch on	UNDERSTAND	C2	phrasal verb
11462	not/never get anywhere		B2	phrase
11463	can't be bothered		B2	phrase
11464	in a big way		C2	phrase
11465	blow it/your chance(s)		C2	phrase
11466	blow it/your chance(s)		C2	phrase
11467	get your act together	IDIOM	C2	phrase
11468	blow your mind	IDIOM	C2	phrase
11469	call it a day	IDIOM	C2	phrase
11470	be on cloud nine	IDIOM	C2	phrase
11471	at the tender age of 8/17/25, etc.		C2	phrase
11472	at the tender age of 8/17/25, etc.		C2	phrase
11473	capable of sth/doing sth 		B2	phrase
11474	classical music		A2	phrase
11475	be ashamed of sb		B2	phrase
11476	in addition (to)		B1	phrase
11477	Absolutely!		C1	phrase
11478	certainly not		C1	phrase
11479	Absolutely not.		C2	phrase
11480	arts		B2	phrase
11481	the charts		B2	phrase
11482	on air		C1	phrase
11483	burn out		B2	phrasal verb
11484	care for sb/sth 		B2	phrasal verb
11485	be born		A2	phrase
11486	break your arm/leg, etc.		A2	phrase
11487	a broken arm/leg, etc.		A2	phrase
11488	blow your nose		B1	phrase
11489	take care of sb/sth 		B1	phrase
11490	give birth		B2	phrase
11491	call in sick		B2	phrase
11492	a change of clothes		A2	phrase
11493	call back (sb) or call (sb) back		A2	phrasal verb
11494	bring up sth or bring sth up		B2	phrasal verb
11495	burst out 	LAUGH/CRY	B2	phrasal verb
11496	catch up		B2	phrasal verb
11497	chat sb up or chat up sb		B2	phrasal verb
11498	clear up sth or clear sth up 		B2	phrasal verb
11499	account for sth 		C2	phrasal verb
11500	back up sb or back sb up	TRUTH	C2	phrasal verb
11501	burst out 	SAY LOUDLY	C2	phrasal verb
11502	butt in		C2	phrasal verb
11503	call for sth	SAY	C2	phrasal verb
11504	as well		A1	phrase
11505	How/What about ...?	SUGGESTION	A2	phrase
11506	I'm afraid...		A2	phrase
11507	all the best		A2	phrase
11508	that's all right		A2	phrase
11509	that's alright		A2	phrase
11510	all the best		A2	phrase
11511	How/What about ...?		B1	phrase
11512	after all		B1	phrase
11513	after all		B1	phrase
11514	apart from		B1	phrase
11515	as long as		B1	phrase
11516	at least		B1	phrase
11517	too bad		B1	phrase
11518	in actual fact		B2	phrase
11519	 all in all		B2	phrase
11520	among other things		B2	phrase
11521	as for		B2	phrase
11522	as a matter of fact		B2	phrase
11523	as follows		B2	phrase
11524	as far as I know		B2	phrase
11525	aside from sth		B2	phrase
11526	at least		B2	phrase
11527	on balance		B2	phrase
11528	to begin with	GIVE REASON	B2	phrase
11529	in brief		B2	phrase
11530	be none of sb's  business		B2	phrase
11531	by far		B2	phrase
11532	in any case		B2	phrase
11533	in that case		B2	phrase
11534	catch sb's attention, interest, etc.		B2	phrase
11535	change the subject		B2	phrase
11536	all things considered		C1	phrase
11537	too bad		C1	phrase
11538	before you know it		C1	phrase
11539	broken English/Spanish, etc.		C1	phrase
11540	if you ask me		C2	phrase
11541	at this rate		C2	phrase
11542	at any rate		C2	phrase
11543	mind your own business		C2	phrase
11544	by any chance		C2	phrase
11545	by any chance		C2	phrase
11546	No chance!/ Not a chance!		C2	phrase
11547	clear the air	IDIOM	C2	phrase
11548	clear the air	IDIOM	C2	phrase
11549	break in or break into sth 		B1	phrasal verb
11550	against the law		B2	phrase
11551	break the law		B2	phrase
11552	press charges		C2	phrase
11553	there is/there are/there was, etc.		A1	phrase
11554	and so on		A2	phrase
11555	at least		A2	phrase
11556	not (too) bad		A2	phrase
11557	be bad for sb/sth 		A2	phrase
11558	by the way		A2	phrase
11559	at least		B1	phrase
11560	on average		B2	phrase
11561	at the very least		C1	phrase
11562	all shapes and sizes		C2	phrase
11563	bear a/no resemblance/relation, etc. to sb/sth		C2	phrase
11564	a breath of fresh air	IDIOM	C2	phrase
11565	break up	END CLASSES	B1	phrasal verb
11566	arts		C1	phrase
11567	an army/prison/refugee, etc. camp		B2	phrase
11568	break even		C1	phrase
11569	blow away (sth) or blow (sth) away		B1	phrasal verb
11570	blow down (sth) or blow (sth) down		B1	phrasal verb
11571	clear up		B2	phrasal verb
11572	the cold		B1	phrase
11573	the atmosphere		B2	phrase
11574	bring back sth or bring sth back		A2	phrasal verb
11575	add up (sth) or add (sth) up		B1	phrasal verb
11576	blow up (sth/sb) or blow (sth/sb) up		B1	phrasal verb
11577	call for sb 		B1	phrasal verb
11578	carry on (sth) or carry (sth) on		B1	phrasal verb
11579	carry out sth or carry sth out 		B1	phrasal verb
11580	come along	GO WITH SOMEONE	B1	phrasal verb
11581	back up sb or back sb up	SUPPORT	B2	phrasal verb
11582	beat up sb or beat sb up		B2	phrasal verb
11583	blow up sth or blow sth up		B2	phrasal verb
11584	break through sth		B2	phrasal verb
11585	burst into sth 	ENTER SUDDENLY	B2	phrasal verb
11586	call back		B2	phrasal verb
11587	call in		B2	phrasal verb
11588	call off sth or call sth off	NOT HAPPEN	B2	phrasal verb
11589	catch up (sb) or catch (sb) up	REACH SOMEONE	B2	phrasal verb
11590	catch up on/with sth		B2	phrasal verb
11591	clear up (sth) or clear (sth) up	MAKE TIDY	B2	phrasal verb
11592	come across sb/sth 		B2	phrasal verb
11593	clean (sth/sb) up	MAKE CLEAN	C1	phrasal verb
11594	clean (sth/sb) up	REMOVE POLLUTION	C1	phrasal verb
11595	clear sth away or clear away sth		C1	phrasal verb
11596	close off sth or close sth off		C1	phrasal verb
11597	back off		C2	phrasal verb
11598	back out		C2	phrasal verb
11599	chop sth down or chop down sth		C2	phrasal verb
11600	clean sth out or clean out sth		C2	phrasal verb
11601	bounce along/around/into, etc.		B2	phrase
11602	break a record		B2	phrase
11603	bump against/into sth		B2	phrase
11604	take charge		B2	phrase
11605	chase sb/sth away/off/out, etc.		B2	phrase
11606	climb into/out of/through, etc.		B2	phrase
11607	brush sth away/off, etc.		C1	phrase
11608	cast a/your vote		C2	phrase
11609	believe in sth 		B1	phrasal verb
11610	believe in sth/doing sth 		B2	phrasal verb
11611	be/get carried away		B2	phrasal verb
11612	chill out		B2	phrasal verb
11613	come across	SEEM	C1	phrasal verb
11614	feel bad about sth/doing sth 		B1	phrase
11615	change your mind		B1	phrase
11616	assert yourself		C2	phrase
11617	bear a grudge		C2	phrase
11618	be beside yourself (with sth)		C2	phrase
11619	in cold blood	IDIOM	C2	phrase
11620	break up	END RELATIONSHIP	B1	phrasal verb
11621	bring up sb or bring sb up 		B1	phrasal verb
11622	cheat on sb		B2	phrasal verb
11623	associate with sb		C2	phrasal verb
11624	a broken home		C2	phrase
11625	bring out sth or bring sth out		B2	phrasal verb
11626	2/5/8, etc. all		B1	phrase
11627	break down		B1	phrasal verb
11628	bounce back	EMAIL	C2	phrasal verb
11629	call up sth or call sth up		C2	phrasal verb
11630	book sb in or book sb into sth 		B1	phrasal verb
11631	on board		B1	phrase
11632	act as sth 		B2	phrasal verb
11633	be in charge		B1	phrase
11634	keep sb amused		B2	phrase
11635	a balanced diet/meal		B2	phrase
11636	accustomed to sth/doing sth		C1	phrase
11637	armed with sth		C2	phrase
11638	behind closed doors	IDIOM	C2	phrase
11639	I/you/he, etc. had better do sth 		A2	phrase
11640	know better		C2	phrase
11641	a burning issue/question		C1	phrase
11642	burning ambition/desire, etc.		C1	phrase
11643	an aspiring actor/politician/writer, etc.		C2	phrase
11644	legal action		C1	phrase
11645	out of action		C1	phrase
11646	course of action		C1	phrase
11647	in association with		C1	phrase
11648	throw caution to the wind	IDIOM	C2	phrase
11649	an authority on sth		C2	phrase
11650	belong to sb 		A2	phrasal verb
11651	base sth on sth 		B1	phrasal verb
11652	belong to sth 		B1	phrasal verb
11653	blow out (sth) or blow (sth) out		B1	phrasal verb
11654	check in		B1	phrasal verb
